,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
409,3. After 2015,Sydney,"(17.3, 27.6]","(16.9, 20.58]","(-0.001, 1.72]","(8.0, 34.4]","(-0.001, 3.14]",SSE,"(30.0, 35.0]",SSE,S,"(15.0, 20.0]","(15.8, 20.0]","(75.0, 86.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(7.0, 8.0]","(7.0, 8.0]","(17.6, 22.5]","(19.1, 22.6]",No,Yes
410,"2. After 2012, Before 2015",Watsonia,"(10.0, 12.9]","(20.58, 24.1]","(1.72, 87.4]","(2.2, 4.0]","(3.14, 6.68]",N,"(41.0, 50.0]",NE,N,"(-0.001, 7.0]","(20.0, 26.0]","(86.0, 100.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(4.0, 6.0]","(14.9, 17.6]","(19.1, 22.6]",Yes,Yes
411,1. Before 2012,Walpole,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,ESE,"(41.0, 50.0]",E,SE,"(11.0, 15.0]","(20.0, 26.0]","(66.0, 75.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
412,3. After 2015,BadgerysCreek,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SW,"(30.0, 35.0]",SW,SW,"(15.0, 20.0]","(15.8, 20.0]","(54.0, 66.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
413,"2. After 2012, Before 2015",Cobar,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,S,"(41.0, 50.0]",SSE,S,"(20.0, 43.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(11.9, 14.9]","(19.1, 22.6]",No,No
414,1. Before 2012,Moree,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",E,"(41.0, 50.0]",E,N,"(15.0, 20.0]","(11.0, 15.8]","(54.0, 66.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(4.0, 6.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
415,"2. After 2012, Before 2015",Mildura,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(5.8, 8.0]",-999999999,SSW,"(50.0, 96.0]",SW,S,"(15.0, 20.0]","(-0.001, 11.0]","(75.0, 86.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
416,1. Before 2012,Hobart,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]","(4.0, 5.8]","(3.14, 6.68]",S,"(41.0, 50.0]",NNW,SSW,"(11.0, 15.0]","(20.0, 26.0]","(10.999, 54.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1017.48, 1022.2]","(5.0, 7.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
417,"2. After 2012, Before 2015",BadgerysCreek,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SE,"(8.999, 30.0]",S,E,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(11.9, 14.9]","(-2.901, 15.8]",No,No
418,"2. After 2012, Before 2015",Mildura,"(6.6, 10.0]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]","(10.9, 14.1]",SSE,"(30.0, 35.0]",SE,S,"(15.0, 20.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(7.0, 8.0]","(1.0, 4.0]","(11.9, 14.9]","(22.6, 27.3]",No,No
419,"2. After 2012, Before 2015",Richmond,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]",-999999999,W,"(8.999, 30.0]",NNE,WSW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
420,3. After 2015,Uluru,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,ESE,"(50.0, 96.0]",ESE,ESE,"(15.0, 20.0]","(20.0, 26.0]","(66.0, 75.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
421,3. After 2015,SalmonGums,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,W,"(30.0, 35.0]",WNW,WNW,"(15.0, 20.0]","(15.8, 20.0]","(75.0, 86.0]","(72.0, 100.0]",-999999999,-999999999,-999999999,-999999999,"(11.9, 14.9]","(-2.901, 15.8]",No,Yes
422,1. Before 2012,Sydney,"(10.0, 12.9]","(16.9, 20.58]","(1.72, 87.4]","(2.2, 4.0]","(-0.001, 3.14]",,-999999999,W,WSW,"(15.0, 20.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(6.0, 7.0]","(11.9, 14.9]","(-2.901, 15.8]",Yes,Yes
423,"2. After 2012, Before 2015",CoffsHarbour,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,,-999999999,,,-999999999,-999999999,"(54.0, 66.0]","(58.0, 72.0]",-999999999,-999999999,-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
424,"2. After 2012, Before 2015",Nuriootpa,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(-0.001, 3.14]",SE,"(35.0, 41.0]",S,SSE,"(11.0, 15.0]","(26.0, 52.0]","(54.0, 66.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
425,1. Before 2012,Albury,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,E,"(8.999, 30.0]",SE,ENE,"(7.0, 11.0]","(11.0, 15.8]","(54.0, 66.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(14.9, 17.6]","(19.1, 22.6]",No,No
426,3. After 2015,Ballarat,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,N,"(41.0, 50.0]",N,N,"(20.0, 43.0]","(20.0, 26.0]","(86.0, 100.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1009.58, 1013.3]","(7.0, 8.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
427,3. After 2015,PearceRAAF,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,"(10.9, 14.1]",WSW,"(41.0, 50.0]",S,S,"(-0.001, 7.0]","(26.0, 52.0]","(54.0, 66.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
428,"2. After 2012, Before 2015",Richmond,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]",-999999999,SW,"(41.0, 50.0]",W,W,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
429,"2. After 2012, Before 2015",Canberra,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,NW,"(8.999, 30.0]",NW,NNW,"(7.0, 11.0]","(15.8, 20.0]","(66.0, 75.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]",-999999999,"(14.9, 17.6]","(19.1, 22.6]",No,No
430,1. Before 2012,Cobar,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",NW,"(41.0, 50.0]",NW,WNW,"(11.0, 15.0]","(20.0, 26.0]","(54.0, 66.0]","(2.999, 33.0]","(993.799, 1011.86]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
431,3. After 2015,PearceRAAF,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,"(6.68, 9.12]",W,"(41.0, 50.0]",NW,NW,"(15.0, 20.0]","(26.0, 52.0]","(10.999, 54.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]","(7.0, 8.0]","(17.6, 22.5]","(19.1, 22.6]",No,No
432,"2. After 2012, Before 2015",Ballarat,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,N,"(35.0, 41.0]",SSW,W,"(11.0, 15.0]","(20.0, 26.0]","(86.0, 100.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(7.0, 8.0]","(-0.001, 1.0]","(11.9, 14.9]","(-2.901, 15.8]",No,No
433,3. After 2015,Uluru,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,E,"(41.0, 50.0]",E,ENE,"(20.0, 43.0]","(20.0, 26.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
434,1. Before 2012,Hobart,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]","(2.2, 4.0]","(9.12, 10.9]",NW,"(50.0, 96.0]",N,NW,"(20.0, 43.0]","(20.0, 26.0]","(54.0, 66.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]","(1.0, 4.0]","(11.9, 14.9]","(-2.901, 15.8]",Yes,No
435,1. Before 2012,MountGinini,"(-6.801, 6.6]","(-0.801, 16.9]",-999999999,-999999999,-999999999,,-999999999,,,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,,No
436,3. After 2015,Cobar,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SW,"(8.999, 30.0]",SE,SSW,"(7.0, 11.0]","(11.0, 15.8]","(75.0, 86.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
437,1. Before 2012,Wollongong,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,S,"(41.0, 50.0]",SW,SE,"(11.0, 15.0]","(-0.001, 11.0]","(75.0, 86.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]","(7.0, 8.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
438,"2. After 2012, Before 2015",Cairns,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]","(2.2, 4.0]","(-0.001, 3.14]",SSE,"(41.0, 50.0]",S,SSE,"(20.0, 43.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(6.0, 7.0]","(22.5, 32.9]","(22.6, 27.3]",Yes,Yes
439,"2. After 2012, Before 2015",GoldCoast,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]",-999999999,-999999999,SE,"(30.0, 35.0]",SSE,SE,"(20.0, 43.0]","(15.8, 20.0]","(66.0, 75.0]","(58.0, 72.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",Yes,Yes
440,"2. After 2012, Before 2015",CoffsHarbour,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",NNW,"(30.0, 35.0]",WNW,N,"(-0.001, 7.0]","(15.8, 20.0]","(86.0, 100.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
441,"2. After 2012, Before 2015",Cobar,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,NE,"(8.999, 30.0]",ENE,ESE,"(15.0, 20.0]","(-0.001, 11.0]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
442,"2. After 2012, Before 2015",Tuggeranong,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,N,"(8.999, 30.0]",NNE,N,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",No,No
443,3. After 2015,Albury,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,SW,"(8.999, 30.0]",SSW,WSW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(7.0, 8.0]",-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
444,"2. After 2012, Before 2015",WaggaWagga,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",E,"(8.999, 30.0]",E,NW,"(7.0, 11.0]","(-0.001, 11.0]","(86.0, 100.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
445,"2. After 2012, Before 2015",Cobar,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]",-999999999,S,"(30.0, 35.0]",SSW,S,"(7.0, 11.0]","(-0.001, 11.0]","(66.0, 75.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
446,3. After 2015,Uluru,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,E,"(30.0, 35.0]",E,SE,"(15.0, 20.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(11.9, 14.9]","(19.1, 22.6]",No,No
447,3. After 2015,PearceRAAF,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,"(9.12, 10.9]",ENE,"(41.0, 50.0]",ENE,ENE,"(20.0, 43.0]","(15.8, 20.0]","(66.0, 75.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1017.48, 1022.2]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
448,"2. After 2012, Before 2015",Canberra,"(-6.801, 6.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(41.0, 50.0]",S,NW,"(-0.001, 7.0]","(26.0, 52.0]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(14.9, 17.6]","(27.3, 40.6]",No,Yes
450,1. Before 2012,MelbourneAirport,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(-0.001, 3.14]",N,"(35.0, 41.0]",N,NW,"(20.0, 43.0]","(20.0, 26.0]","(75.0, 86.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(6.0, 7.0]","(11.9, 14.9]","(15.8, 19.1]",No,Yes
451,"2. After 2012, Before 2015",Richmond,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,ESE,"(8.999, 30.0]",SE,NE,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]",-999999999,"(11.9, 14.9]","(19.1, 22.6]",No,No
452,3. After 2015,CoffsHarbour,"(12.9, 17.3]","(20.58, 24.1]","(1.72, 87.4]",-999999999,-999999999,N,"(35.0, 41.0]",NW,S,"(20.0, 43.0]","(26.0, 52.0]","(66.0, 75.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,"(7.0, 8.0]","(17.6, 22.5]","(15.8, 19.1]",Yes,Yes
453,1. Before 2012,Perth,"(6.6, 10.0]","(16.9, 20.58]","(1.72, 87.4]","(2.2, 4.0]","(6.68, 9.12]",SSW,"(30.0, 35.0]",E,SSW,"(-0.001, 7.0]","(11.0, 15.8]","(66.0, 75.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(6.0, 7.0]","(11.9, 14.9]","(15.8, 19.1]",Yes,No
454,"2. After 2012, Before 2015",Townsville,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(9.12, 10.9]",ESE,"(41.0, 50.0]",SSE,NE,"(7.0, 11.0]","(15.8, 20.0]","(10.999, 54.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(-0.001, 1.0]","(-0.001, 1.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
455,1. Before 2012,Albury,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,W,"(8.999, 30.0]",S,WNW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(7.0, 8.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
456,1. Before 2012,Darwin,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]","(-0.001, 3.14]",SW,"(50.0, 96.0]",ESE,SE,"(7.0, 11.0]","(15.8, 20.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(22.5, 32.9]","(22.6, 27.3]",No,Yes
457,3. After 2015,Albury,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(8.999, 30.0]",SE,W,"(7.0, 11.0]","(-0.001, 11.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
459,"2. After 2012, Before 2015",Nuriootpa,"(12.9, 17.3]","(-0.801, 16.9]","(1.72, 87.4]","(4.0, 5.8]","(-0.001, 3.14]",SE,"(50.0, 96.0]",SE,SE,"(20.0, 43.0]","(26.0, 52.0]","(86.0, 100.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(7.0, 8.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",Yes,Yes
460,3. After 2015,Newcastle,-999999999,"(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,,-999999999,,,"(-0.001, 7.0]",-999999999,"(10.999, 54.0]",-999999999,-999999999,-999999999,"(1.0, 5.0]",-999999999,"(14.9, 17.6]",-999999999,No,No
461,3. After 2015,Uluru,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,SW,"(35.0, 41.0]",E,SW,"(-0.001, 7.0]","(15.8, 20.0]","(54.0, 66.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,"(-0.001, 1.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
462,1. Before 2012,PerthAirport,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",SSW,"(41.0, 50.0]",ENE,SSW,"(-0.001, 7.0]","(26.0, 52.0]","(75.0, 86.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(1.0, 5.0]","(1.0, 4.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
463,3. After 2015,Nuriootpa,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",SE,"(30.0, 35.0]",E,ESE,"(11.0, 15.0]","(-0.001, 11.0]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(1.0, 5.0]",-999999999,"(14.9, 17.6]","(22.6, 27.3]",No,No
464,3. After 2015,Sale,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,W,"(41.0, 50.0]",W,W,"(20.0, 43.0]","(26.0, 52.0]","(75.0, 86.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(7.0, 8.0]","(7.0, 8.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
465,1. Before 2012,Wollongong,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,S,"(35.0, 41.0]",S,SE,"(15.0, 20.0]","(11.0, 15.8]","(66.0, 75.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1017.48, 1022.2]","(7.0, 8.0]","(6.0, 7.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
466,"2. After 2012, Before 2015",Sydney,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]","(6.68, 9.12]",ESE,"(8.999, 30.0]",ESE,E,"(-0.001, 7.0]","(20.0, 26.0]","(66.0, 75.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(1.0, 5.0]","(4.0, 6.0]","(22.5, 32.9]","(22.6, 27.3]",No,No
467,1. Before 2012,Walpole,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SSW,"(8.999, 30.0]",S,SSE,"(-0.001, 7.0]","(11.0, 15.8]","(66.0, 75.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
468,"2. After 2012, Before 2015",Launceston,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(8.999, 30.0]",SE,N,"(-0.001, 7.0]","(-0.001, 11.0]","(54.0, 66.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(14.9, 17.6]","(19.1, 22.6]",No,No
469,1. Before 2012,WaggaWagga,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",ENE,"(35.0, 41.0]",E,E,"(11.0, 15.0]","(11.0, 15.8]","(10.999, 54.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
470,3. After 2015,Williamtown,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(30.0, 35.0]",NW,ESE,"(11.0, 15.0]","(20.0, 26.0]","(66.0, 75.0]","(46.0, 58.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
471,1. Before 2012,Brisbane,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",ENE,"(8.999, 30.0]",NNE,NE,"(7.0, 11.0]","(11.0, 15.8]","(10.999, 54.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1009.58, 1013.3]","(1.0, 5.0]","(-0.001, 1.0]","(22.5, 32.9]","(22.6, 27.3]",No,No
472,1. Before 2012,Mildura,"(10.0, 12.9]","(24.1, 28.9]","(1.72, 87.4]","(2.2, 4.0]","(9.12, 10.9]",NW,"(50.0, 96.0]",NNE,N,"(7.0, 11.0]","(-0.001, 11.0]","(86.0, 100.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]","(-0.001, 1.0]","(4.0, 6.0]","(14.9, 17.6]","(22.6, 27.3]",Yes,Yes
473,1. Before 2012,WaggaWagga,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",SE,"(8.999, 30.0]",E,WNW,"(7.0, 11.0]","(-0.001, 11.0]","(75.0, 86.0]","(2.999, 33.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
474,"2. After 2012, Before 2015",Wollongong,"(10.0, 12.9]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SSW,"(50.0, 96.0]",SSW,SW,"(20.0, 43.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",No,No
475,3. After 2015,Woomera,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,W,"(50.0, 96.0]",NE,WSW,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]",-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
476,3. After 2015,MountGambier,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(3.14, 6.68]",W,"(50.0, 96.0]",WNW,W,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(46.0, 58.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(4.0, 6.0]","(22.5, 32.9]","(19.1, 22.6]",No,No
477,"2. After 2012, Before 2015",Perth,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]","(-0.001, 3.14]",ESE,"(35.0, 41.0]",ESE,E,"(15.0, 20.0]","(15.8, 20.0]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(5.0, 7.0]","(4.0, 6.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
